;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 28/12/2022 10:10:33
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
0x0AC2	0x7809    LDRB	R1, [R1, #0]
0x0AC4	0x3130    ADDS	R1, #48
0x0AC6	0x7029    STRB	R1, [R5, #0]
0x0AC8	0x1C6D    ADDS	R5, R5, #1
;__Lib_Conversions.c, 704 :: 		
0x0ACA	0xB963    CBNZ	R3, L__FloatToStr431
;__Lib_Conversions.c, 705 :: 		
0x0ACC	0x1E61    SUBS	R1, R4, #1
0x0ACE	0xB249    SXTB	R1, R1
; dexpon end address is: 16 (R4)
; dexpon start address is: 8 (R2)
0x0AD0	0xB24A    SXTB	R2, R1
0x0AD2	0xB921    CBNZ	R1, L__FloatToStr430
; bpoint end address is: 12 (R3)
;__Lib_Conversions.c, 706 :: 		
0x0AD4	0x212E    MOVS	R1, #46
0x0AD6	0x7029    STRB	R1, [R5, #0]
0x0AD8	0x1C6D    ADDS	R5, R5, #1
;__Lib_Conversions.c, 707 :: 		
; bpoint start address is: 4 (R1)
0x0ADA	0x2101    MOVS	R1, #1
; bpoint end address is: 4 (R1)
; str end address is: 20 (R5)
;__Lib_Conversions.c, 708 :: 		
0x0ADC	0xE000    B	L_FloatToStr132
L__FloatToStr430:
;__Lib_Conversions.c, 705 :: 		
0x0ADE	0xB2D9    UXTB	R1, R3
;__Lib_Conversions.c, 708 :: 		
L_FloatToStr132:
; bpoint start address is: 4 (R1)
; str start address is: 20 (R5)
0x0AE0	0xB254    SXTB	R4, R2
; dexpon end address is: 8 (R2)
; bpoint end address is: 4 (R1)
; str end address is: 20 (R5)
0x0AE2	0xB2CB    UXTB	R3, R1
0x0AE4	0xE7FF    B	L_FloatToStr131
L__FloatToStr431:
;__Lib_Conversions.c, 704 :: 		
;__Lib_Conversions.c, 708 :: 		
L_FloatToStr131:
;__Lib_Conversions.c, 699 :: 		
; str start address is: 20 (R5)
; bpoint start address is: 12 (R3)
; dexpon start address is: 16 (R4)
0x0AE6	0x1E40    SUBS	R0, R0, #1
0x0AE8	0xB2C0    UXTB	R0, R0
;__Lib_Conversions.c, 709 :: 		
; bpoint end address is: 12 (R3)
; d end address is: 0 (R0)
0x0AEA	0xE7DB    B	L_FloatToStr128
L_FloatToStr129:
;__Lib_Conversions.c, 710 :: 		
0x0AEC	0x462A    MOV	R2, R5
; dexpon end address is: 16 (R4)
0x0AEE	0xB260    SXTB	R0, R4
L_FloatToStr133:
; str end address is: 20 (R5)
; dexpon start address is: 0 (R0)
; str start address is: 8 (R2)
0x0AF0	0x1E51    SUBS	R1, R2, #1
0x0AF2	0x7809    LDRB	R1, [R1, #0]
0x0AF4	0x2930    CMP	R1, #48
0x0AF6	0xD101    BNE	L_FloatToStr134
;__Lib_Conversions.c, 711 :: 		
0x0AF8	0x1E52    SUBS	R2, R2, #1
0x0AFA	0xE7F9    B	L_FloatToStr133
L_FloatToStr134:
;__Lib_Conversions.c, 712 :: 		
0x0AFC	0x1E51    SUBS	R1, R2, #1
0x0AFE	0x7809    LDRB	R1, [R1, #0]
0x0B00	0x292E    CMP	R1, #46
0x0B02	0xD101    BNE	L__FloatToStr432
;__Lib_Conversions.c, 713 :: 		
0x0B04	0x1E52    SUBS	R2, R2, #1
; str end address is: 8 (R2)
0x0B06	0xE7FF    B	L_FloatToStr135
L__FloatToStr432:
;__Lib_Conversions.c, 712 :: 		
;__Lib_Conversions.c, 713 :: 		
L_FloatToStr135:
;__Lib_Conversions.c, 714 :: 		
; str start address is: 8 (R2)
0x0B08	0xB318    CBZ	R0, L__FloatToStr435
;__Lib_Conversions.c, 715 :: 		
0x0B0A	0x2165    MOVS	R1, #101
0x0B0C	0x7011    STRB	R1, [R2, #0]
0x0B0E	0x1C52    ADDS	R2, R2, #1
;__Lib_Conversions.c, 716 :: 		
0x0B10	0x2800    CMP	R0, #0
0x0B12	0xDA06    BGE	L__FloatToStr433
;__Lib_Conversions.c, 717 :: 		
0x0B14	0x212D    MOVS	R1, #45
0x0B16	0x7011    STRB	R1, [R2, #0]
0x0B18	0x1C52    ADDS	R2, R2, #1
;__Lib_Conversions.c, 718 :: 		
0x0B1A	0x4241    RSBS	R1, R0, #0
0x0B1C	0xB248    SXTB	R0, R1
; dexpon end address is: 0 (R0)
; str end address is: 8 (R2)
0x0B1E	0xB243    SXTB	R3, R0
;__Lib_Conversions.c, 719 :: 		
0x0B20	0xE000    B	L_FloatToStr137
L__FloatToStr433:
;__Lib_Conversions.c, 716 :: 		
0x0B22	0xB243    SXTB	R3, R0
;__Lib_Conversions.c, 719 :: 		
L_FloatToStr137:
;__Lib_Conversions.c, 720 :: 		
; dexpon start address is: 12 (R3)
; str start address is: 8 (R2)
; d start address is: 0 (R0)
0x0B24	0xB2D8    UXTB	R0, R3
;__Lib_Conversions.c, 721 :: 		
0x0B26	0xB2D9    UXTB	R1, R3
; dexpon end address is: 12 (R3)
0x0B28	0x2909    CMP	R1, #9
0x0B2A	0xD907    BLS	L__FloatToStr434
;__Lib_Conversions.c, 722 :: 		
0x0B2C	0x210A    MOVS	R1, #10
0x0B2E	0xFBB0F1F1  UDIV	R1, R0, R1
0x0B32	0xB2C9    UXTB	R1, R1
0x0B34	0x3130    ADDS	R1, #48
0x0B36	0x7011    STRB	R1, [R2, #0]
0x0B38	0x1C53    ADDS	R3, R2, #1
; str end address is: 8 (R2)
; str start address is: 12 (R3)
; str end address is: 12 (R3)
0x0B3A	0xE000    B	L_FloatToStr138
L__FloatToStr434:
;__Lib_Conversions.c, 721 :: 		
0x0B3C	0x4613    MOV	R3, R2
;__Lib_Conversions.c, 722 :: 		
L_FloatToStr138:
;__Lib_Conversions.c, 723 :: 		
; str start address is: 12 (R3)
0x0B3E	0x220A    MOVS	R2, #10
0x0B40	0xFBB0F1F2  UDIV	R1, R0, R2
0x0B44	0xFB020111  MLS	R1, R2, R1, R0
0x0B48	0xB2C9    UXTB	R1, R1
; d end address is: 0 (R0)
0x0B4A	0x3130    ADDS	R1, #48
0x0B4C	0x7019    STRB	R1, [R3, #0]
0x0B4E	0x1C58    ADDS	R0, R3, #1
; str end address is: 12 (R3)
; str start address is: 0 (R0)
; str end address is: 0 (R0)
;__Lib_Conversions.c, 724 :: 		
0x0B50	0xE000    B	L_FloatToStr136
L__FloatToStr435:
;__Lib_Conversions.c, 714 :: 		
0x0B52	0x4610    MOV	R0, R2
;__Lib_Conversions.c, 724 :: 		
L_FloatToStr136:
;__Lib_Conversions.c, 725 :: 		
; str start address is: 0 (R0)
0x0B54	0x2100    MOVS	R1, #0
0x0B56	0x7001    STRB	R1, [R0, #0]
; str end address is: 0 (R0)
;__Lib_Conversions.c, 726 :: 		
0x0B58	0x2000    MOVS	R0, #0
;__Lib_Conversions.c, 727 :: 		
L_end_FloatToStr:
0x0B5A	0xF8DDE000  LDR	LR, [SP, #0]
0x0B5E	0xB003    ADD	SP, SP, #12
0x0B60	0x4770    BX	LR
0x0B62	0xBF00    NOP
0x0B64	0x00672000  	?lstr1___Lib_Conversions+0
0x0B68	0x006B2000  	?lstr2___Lib_Conversions+0
0x0B6C	0x006D2000  	?lstr3___Lib_Conversions+0
0x0B70	0xCCCD3DCC  	#1036831949
; end of _FloatToStr
_strcpy:
;__Lib_CString.c, 133 :: 		
; from start address is: 4 (R1)
; to start address is: 0 (R0)
0x0870	0xB081    SUB	SP, SP, #4
0x0872	0x9100    STR	R1, [SP, #0]
0x0874	0x4601    MOV	R1, R0
0x0876	0x9800    LDR	R0, [SP, #0]
; from end address is: 4 (R1)
; to end address is: 0 (R0)
; to start address is: 4 (R1)
; from start address is: 0 (R0)
;__Lib_CString.c, 136 :: 		
; cp start address is: 12 (R3)
0x0878	0x460B    MOV	R3, R1
; cp end address is: 12 (R3)
; to end address is: 4 (R1)
;__Lib_CString.c, 137 :: 		
L_strcpy34:
; cp start address is: 20 (R5)
; cp start address is: 12 (R3)
; from start address is: 0 (R0)
; to start address is: 4 (R1)
0x087A	0x461C    MOV	R4, R3
0x087C	0x1C5A    ADDS	R2, R3, #1
; cp end address is: 12 (R3)
; cp start address is: 20 (R5)
0x087E	0x4615    MOV	R5, R2
; cp end address is: 20 (R5)
0x0880	0x4603    MOV	R3, R0
0x0882	0x1C42    ADDS	R2, R0, #1
0x0884	0x4610    MOV	R0, R2
; from end address is: 0 (R0)
0x0886	0x781A    LDRB	R2, [R3, #0]
0x0888	0x7022    STRB	R2, [R4, #0]
0x088A	0x7822    LDRB	R2, [R4, #0]
0x088C	0xB10A    CBZ	R2, L_strcpy35
; cp end address is: 20 (R5)
; from end address is: 0 (R0)
;__Lib_CString.c, 138 :: 		
; from start address is: 0 (R0)
; cp start address is: 20 (R5)
; cp end address is: 20 (R5)
; from end address is: 0 (R0)
0x088E	0x462B    MOV	R3, R5
0x0890	0xE7F3    B	L_strcpy34
L_strcpy35:
;__Lib_CString.c, 139 :: 		
0x0892	0x4608    MOV	R0, R1
; to end address is: 4 (R1)
;__Lib_CString.c, 140 :: 		
L_end_strcpy:
0x0894	0xB001    ADD	SP, SP, #4
0x0896	0x4770    BX	LR
; end of _strcpy
_CustomChar:
;MyProject.c, 28 :: 		void CustomChar(char pos_row, char pos_char) {
; pos_char start address is: 4 (R1)
; pos_row start address is: 0 (R0)
0x0B74	0xB082    SUB	SP, SP, #8
0x0B76	0xF8CDE000  STR	LR, [SP, #0]
0x0B7A	0xB2C4    UXTB	R4, R0
0x0B7C	0xB2CD    UXTB	R5, R1
; pos_char end address is: 4 (R1)
; pos_row end address is: 0 (R0)
; pos_row start address is: 16 (R4)
; pos_char start address is: 20 (R5)
;MyProject.c, 30 :: 		Lcd_Cmd(64);
0x0B7E	0x2040    MOVS	R0, #64
0x0B80	0xF000F980  BL	_Lcd_Cmd+0
;MyProject.c, 31 :: 		for (i = 0; i<=7; i++) Lcd_Chr_CP(character[i]);
; i start address is: 24 (R6)
0x0B84	0x2600    MOVS	R6, #0
; pos_row end address is: 16 (R4)
; pos_char end address is: 20 (R5)
; i end address is: 24 (R6)
0x0B86	0xF88D5004  STRB	R5, [SP, #4]
0x0B8A	0xB2E5    UXTB	R5, R4
0x0B8C	0xF89D4004  LDRB	R4, [SP, #4]
L_CustomChar0:
; i start address is: 24 (R6)
; pos_char start address is: 16 (R4)
; pos_row start address is: 20 (R5)
0x0B90	0x2E07    CMP	R6, #7
0x0B92	0xD808    BHI	L_CustomChar1
0x0B94	0x4A0A    LDR	R2, [PC, #40]
0x0B96	0x1992    ADDS	R2, R2, R6
0x0B98	0x7812    LDRB	R2, [R2, #0]
0x0B9A	0xB2D0    UXTB	R0, R2
0x0B9C	0xF7FFFD2C  BL	_Lcd_Chr_CP+0
0x0BA0	0x1C76    ADDS	R6, R6, #1
0x0BA2	0xB2F6    UXTB	R6, R6
; i end address is: 24 (R6)
0x0BA4	0xE7F4    B	L_CustomChar0
L_CustomChar1:
;MyProject.c, 32 :: 		Lcd_Cmd(_LCD_RETURN_HOME);
0x0BA6	0x2002    MOVS	R0, #2
0x0BA8	0xF000F96C  BL	_Lcd_Cmd+0
;MyProject.c, 33 :: 		Lcd_Chr(pos_row, pos_char, 0);
0x0BAC	0x2200    MOVS	R2, #0
0x0BAE	0xB2E1    UXTB	R1, R4
; pos_char end address is: 16 (R4)
0x0BB0	0xB2E8    UXTB	R0, R5
; pos_row end address is: 20 (R5)
0x0BB2	0xF7FFFE71  BL	_Lcd_Chr+0
;MyProject.c, 34 :: 		}
L_end_CustomChar:
0x0BB6	0xF8DDE000  LDR	LR, [SP, #0]
0x0BBA	0xB002    ADD	SP, SP, #8
0x0BBC	0x4770    BX	LR
0x0BBE	0xBF00    NOP
0x0BC0	0x1A540000  	_character+0
; end of _CustomChar
_Lcd_Chr:
;__Lib_Lcd.c, 58 :: 		
; out_char start address is: 8 (R2)
; column start address is: 4 (R1)
; row start address is: 0 (R0)
0x0898	0xB081    SUB	SP, SP, #4
0x089A	0xF8CDE000  STR	LR, [SP, #0]
0x089E	0xB2D6    UXTB	R6, R2
; out_char end address is: 8 (R2)
; column end address is: 4 (R1)
; row end address is: 0 (R0)
; row start address is: 0 (R0)
; column start address is: 4 (R1)
; out_char start address is: 24 (R6)
;__Lib_Lcd.c, 59 :: 		
0x08A0	0xE009    B	L_Lcd_Chr4
; row end address is: 0 (R0)
;__Lib_Lcd.c, 60 :: 		
L_Lcd_Chr6:
; row start address is: 0 (R0)
0x08A2	0x2080    MOVS	R0, #128
; row end address is: 0 (R0)
0x08A4	0xE010    B	L_Lcd_Chr5
;__Lib_Lcd.c, 61 :: 		
L_Lcd_Chr7:
; row start address is: 0 (R0)
0x08A6	0x20C0    MOVS	R0, #192
; row end address is: 0 (R0)
0x08A8	0xE00E    B	L_Lcd_Chr5
;__Lib_Lcd.c, 62 :: 		
L_Lcd_Chr8:
; row start address is: 0 (R0)
0x08AA	0x2094    MOVS	R0, #148
; row end address is: 0 (R0)
0x08AC	0xE00C    B	L_Lcd_Chr5
;__Lib_Lcd.c, 63 :: 		
L_Lcd_Chr9:
; row start address is: 0 (R0)
0x08AE	0x20D4    MOVS	R0, #212
; row end address is: 0 (R0)
0x08B0	0xE00A    B	L_Lcd_Chr5
;__Lib_Lcd.c, 64 :: 		
L_Lcd_Chr10:
; row start address is: 0 (R0)
0x08B2	0x2080    MOVS	R0, #128
;__Lib_Lcd.c, 65 :: 		
0x08B4	0xE008    B	L_Lcd_Chr5
L_Lcd_Chr4:
0x08B6	0x2801    CMP	R0, #1
0x08B8	0xD0F3    BEQ	L_Lcd_Chr6
0x08BA	0x2802    CMP	R0, #2
0x08BC	0xD0F3    BEQ	L_Lcd_Chr7
0x08BE	0x2803    CMP	R0, #3
0x08C0	0xD0F3    BEQ	L_Lcd_Chr8
0x08C2	0x2804    CMP	R0, #4
0x08C4	0xD0F3    BEQ	L_Lcd_Chr9
; row end address is: 0 (R0)
0x08C6	0xE7F4    B	L_Lcd_Chr10
L_Lcd_Chr5:
;__Lib_Lcd.c, 67 :: 		
; row start address is: 0 (R0)
0x08C8	0x1E4B    SUBS	R3, R1, #1
0x08CA	0xB21B    SXTH	R3, R3
; column end address is: 4 (R1)
0x08CC	0x18C5    ADDS	R5, R0, R3
; row end address is: 0 (R0)
;__Lib_Lcd.c, 69 :: 		
0x08CE	0x2401    MOVS	R4, #1
0x08D0	0xB264    SXTB	R4, R4
0x08D2	0x4B0A    LDR	R3, [PC, #40]
0x08D4	0x601C    STR	R4, [R3, #0]
;__Lib_Lcd.c, 70 :: 		
0x08D6	0xB2E8    UXTB	R0, R5
0x08D8	0xF000FAD4  BL	_Lcd_Cmd+0
;__Lib_Lcd.c, 72 :: 		
0x08DC	0x2400    MOVS	R4, #0
0x08DE	0xB264    SXTB	R4, R4
0x08E0	0x4B06    LDR	R3, [PC, #24]
0x08E2	0x601C    STR	R4, [R3, #0]
;__Lib_Lcd.c, 73 :: 		
0x08E4	0xB2F0    UXTB	R0, R6
; out_char end address is: 24 (R6)
0x08E6	0xF000FACD  BL	_Lcd_Cmd+0
;__Lib_Lcd.c, 74 :: 		
0x08EA	0x2401    MOVS	R4, #1
0x08EC	0xB264    SXTB	R4, R4
0x08EE	0x4B03    LDR	R3, [PC, #12]
0x08F0	0x601C    STR	R4, [R3, #0]
;__Lib_Lcd.c, 75 :: 		
L_end_Lcd_Chr:
0x08F2	0xF8DDE000  LDR	LR, [SP, #0]
0x08F6	0xB001    ADD	SP, SP, #4
0x08F8	0x4770    BX	LR
0x08FA	0xBF00    NOP
0x08FC	0x07602200  	__Lib_Lcd_cmd_status+0
; end of _Lcd_Chr
__Lib_System_4XX_InitialSetUpRCCRCC2:
;__Lib_System_4XX.c, 465 :: 		
0x1320	0xB082    SUB	SP, SP, #8
0x1322	0xF8CDE000  STR	LR, [SP, #0]
;__Lib_System_4XX.c, 468 :: 		
; ulRCC_CR start address is: 8 (R2)
0x1326	0x4A92    LDR	R2, [PC, #584]
;__Lib_System_4XX.c, 469 :: 		
; ulRCC_PLLCFGR start address is: 12 (R3)
0x1328	0x4B92    LDR	R3, [PC, #584]
;__Lib_System_4XX.c, 470 :: 		
; ulRCC_CFGR start address is: 16 (R4)
0x132A	0x4C93    LDR	R4, [PC, #588]
;__Lib_System_4XX.c, 471 :: 		
; ulVOLTAGE_RANGE start address is: 0 (R0)
0x132C	0x4893    LDR	R0, [PC, #588]
;__Lib_System_4XX.c, 472 :: 		
; Fosc_kHz start address is: 4 (R1)
0x132E	0x4994    LDR	R1, [PC, #592]
;__Lib_System_4XX.c, 474 :: 		
0x1330	0x2803    CMP	R0, #3
0x1332	0xF040803C  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC234
; ulVOLTAGE_RANGE end address is: 0 (R0)
;__Lib_System_4XX.c, 475 :: 		
0x1336	0x4893    LDR	R0, [PC, #588]
0x1338	0x4281    CMP	R1, R0
0x133A	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC235
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 476 :: 		
0x133C	0x4892    LDR	R0, [PC, #584]
0x133E	0x6800    LDR	R0, [R0, #0]
0x1340	0xF0400105  ORR	R1, R0, #5
0x1344	0x4890    LDR	R0, [PC, #576]
0x1346	0x6001    STR	R1, [R0, #0]
0x1348	0xE030    B	L___Lib_System_4XX_InitialSetUpRCCRCC236
L___Lib_System_4XX_InitialSetUpRCCRCC235:
;__Lib_System_4XX.c, 477 :: 		
; Fosc_kHz start address is: 4 (R1)
0x134A	0x4890    LDR	R0, [PC, #576]
0x134C	0x4281    CMP	R1, R0
0x134E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC237
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 478 :: 		
0x1350	0x488D    LDR	R0, [PC, #564]
0x1352	0x6800    LDR	R0, [R0, #0]
0x1354	0xF0400104  ORR	R1, R0, #4
0x1358	0x488B    LDR	R0, [PC, #556]
0x135A	0x6001    STR	R1, [R0, #0]
0x135C	0xE026    B	L___Lib_System_4XX_InitialSetUpRCCRCC238
L___Lib_System_4XX_InitialSetUpRCCRCC237:
;__Lib_System_4XX.c, 479 :: 		
; Fosc_kHz start address is: 4 (R1)
0x135E	0x488C    LDR	R0, [PC, #560]
0x1360	0x4281    CMP	R1, R0
0x1362	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC239
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 480 :: 		
0x1364	0x4888    LDR	R0, [PC, #544]
0x1366	0x6800    LDR	R0, [R0, #0]
0x1368	0xF0400103  ORR	R1, R0, #3
0x136C	0x4886    LDR	R0, [PC, #536]
0x136E	0x6001    STR	R1, [R0, #0]
0x1370	0xE01C    B	L___Lib_System_4XX_InitialSetUpRCCRCC240
L___Lib_System_4XX_InitialSetUpRCCRCC239:
;__Lib_System_4XX.c, 481 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1372	0xF64E2060  MOVW	R0, #60000
0x1376	0x4281    CMP	R1, R0
0x1378	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC241
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 482 :: 		
0x137A	0x4883    LDR	R0, [PC, #524]
0x137C	0x6800    LDR	R0, [R0, #0]
0x137E	0xF0400102  ORR	R1, R0, #2
0x1382	0x4881    LDR	R0, [PC, #516]
0x1384	0x6001    STR	R1, [R0, #0]
0x1386	0xE011    B	L___Lib_System_4XX_InitialSetUpRCCRCC242
L___Lib_System_4XX_InitialSetUpRCCRCC241:
;__Lib_System_4XX.c, 483 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1388	0xF2475030  MOVW	R0, #30000
0x138C	0x4281    CMP	R1, R0
0x138E	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC243
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 484 :: 		
0x1390	0x487D    LDR	R0, [PC, #500]
0x1392	0x6800    LDR	R0, [R0, #0]
0x1394	0xF0400101  ORR	R1, R0, #1
0x1398	0x487B    LDR	R0, [PC, #492]
0x139A	0x6001    STR	R1, [R0, #0]
0x139C	0xE006    B	L___Lib_System_4XX_InitialSetUpRCCRCC244
L___Lib_System_4XX_InitialSetUpRCCRCC243:
;__Lib_System_4XX.c, 486 :: 		
0x139E	0x487A    LDR	R0, [PC, #488]
0x13A0	0x6801    LDR	R1, [R0, #0]
0x13A2	0xF06F0007  MVN	R0, #7
0x13A6	0x4001    ANDS	R1, R0
0x13A8	0x4877    LDR	R0, [PC, #476]
0x13AA	0x6001    STR	R1, [R0, #0]
L___Lib_System_4XX_InitialSetUpRCCRCC244:
L___Lib_System_4XX_InitialSetUpRCCRCC242:
L___Lib_System_4XX_InitialSetUpRCCRCC240:
L___Lib_System_4XX_InitialSetUpRCCRCC238:
L___Lib_System_4XX_InitialSetUpRCCRCC236:
;__Lib_System_4XX.c, 487 :: 		
0x13AC	0xE10C    B	L___Lib_System_4XX_InitialSetUpRCCRCC245
L___Lib_System_4XX_InitialSetUpRCCRCC234:
;__Lib_System_4XX.c, 488 :: 		
; Fosc_kHz start address is: 4 (R1)
; ulVOLTAGE_RANGE start address is: 0 (R0)
0x13AE	0x2802    CMP	R0, #2
0x13B0	0xF0408046  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC246
; ulVOLTAGE_RANGE end address is: 0 (R0)
;__Lib_System_4XX.c, 489 :: 		
0x13B4	0x4877    LDR	R0, [PC, #476]
0x13B6	0x4281    CMP	R1, R0
0x13B8	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC247
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 490 :: 		
0x13BA	0x4873    LDR	R0, [PC, #460]
0x13BC	0x6800    LDR	R0, [R0, #0]
0x13BE	0xF0400106  ORR	R1, R0, #6
0x13C2	0x4871    LDR	R0, [PC, #452]
0x13C4	0x6001    STR	R1, [R0, #0]
0x13C6	0xE03A    B	L___Lib_System_4XX_InitialSetUpRCCRCC248
L___Lib_System_4XX_InitialSetUpRCCRCC247:
;__Lib_System_4XX.c, 491 :: 		
; Fosc_kHz start address is: 4 (R1)
0x13C8	0x4870    LDR	R0, [PC, #448]
0x13CA	0x4281    CMP	R1, R0
0x13CC	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC249
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 492 :: 		
0x13CE	0x486E    LDR	R0, [PC, #440]
0x13D0	0x6800    LDR	R0, [R0, #0]
0x13D2	0xF0400105  ORR	R1, R0, #5
0x13D6	0x486C    LDR	R0, [PC, #432]
0x13D8	0x6001    STR	R1, [R0, #0]
0x13DA	0xE030    B	L___Lib_System_4XX_InitialSetUpRCCRCC250
L___Lib_System_4XX_InitialSetUpRCCRCC249:
;__Lib_System_4XX.c, 493 :: 		
; Fosc_kHz start address is: 4 (R1)
0x13DC	0x486E    LDR	R0, [PC, #440]
0x13DE	0x4281    CMP	R1, R0
0x13E0	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC251
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 494 :: 		
0x13E2	0x4869    LDR	R0, [PC, #420]
0x13E4	0x6800    LDR	R0, [R0, #0]
0x13E6	0xF0400104  ORR	R1, R0, #4
0x13EA	0x4867    LDR	R0, [PC, #412]
0x13EC	0x6001    STR	R1, [R0, #0]
0x13EE	0xE026    B	L___Lib_System_4XX_InitialSetUpRCCRCC252
L___Lib_System_4XX_InitialSetUpRCCRCC251:
;__Lib_System_4XX.c, 495 :: 		
; Fosc_kHz start address is: 4 (R1)
0x13F0	0x486A    LDR	R0, [PC, #424]
0x13F2	0x4281    CMP	R1, R0
0x13F4	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC253
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 496 :: 		
0x13F6	0x4864    LDR	R0, [PC, #400]
0x13F8	0x6800    LDR	R0, [R0, #0]
0x13FA	0xF0400103  ORR	R1, R0, #3
0x13FE	0x4862    LDR	R0, [PC, #392]
0x1400	0x6001    STR	R1, [R0, #0]
0x1402	0xE01C    B	L___Lib_System_4XX_InitialSetUpRCCRCC254
L___Lib_System_4XX_InitialSetUpRCCRCC253:
;__Lib_System_4XX.c, 497 :: 		
; Fosc_kHz start address is: 4 (R1)
0x1404	0xF64B3080  MOVW	R0, #48000
0x1408	0x4281    CMP	R1, R0
0x140A	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC255
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 498 :: 		
0x140C	0x485E    LDR	R0, [PC, #376]
0x140E	0x6800    LDR	R0, [R0, #0]
0x1410	0xF0400102  ORR	R1, R0, #2
0x1414	0x485C    LDR	R0, [PC, #368]
0x1416	0x6001    STR	R1, [R0, #0]
0x1418	0xE011    B	L___Lib_System_4XX_InitialSetUpRCCRCC256
L___Lib_System_4XX_InitialSetUpRCCRCC255:
;__Lib_System_4XX.c, 499 :: 		
; Fosc_kHz start address is: 4 (R1)
0x141A	0xF64550C0  MOVW	R0, #24000
0x141E	0x4281    CMP	R1, R0
0x1420	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC257
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 500 :: 		
0x1422	0x4859    LDR	R0, [PC, #356]
0x1424	0x6800    LDR	R0, [R0, #0]
0x1426	0xF0400101  ORR	R1, R0, #1
0x142A	0x4857    LDR	R0, [PC, #348]
0x142C	0x6001    STR	R1, [R0, #0]
0x142E	0xE006    B	L___Lib_System_4XX_InitialSetUpRCCRCC258
L___Lib_System_4XX_InitialSetUpRCCRCC257:
;__Lib_System_4XX.c, 502 :: 		
0x1430	0x4855    LDR	R0, [PC, #340]
0x1432	0x6801    LDR	R1, [R0, #0]
0x1434	0xF06F0007  MVN	R0, #7
0x1438	0x4001    ANDS	R1, R0
0x143A	0x4853    LDR	R0, [PC, #332]
0x143C	0x6001    STR	R1, [R0, #0]
L___Lib_System_4XX_InitialSetUpRCCRCC258:
L___Lib_System_4XX_InitialSetUpRCCRCC256:
L___Lib_System_4XX_InitialSetUpRCCRCC254:
L___Lib_System_4XX_InitialSetUpRCCRCC252:
L___Lib_System_4XX_InitialSetUpRCCRCC250:
L___Lib_System_4XX_InitialSetUpRCCRCC248:
;__Lib_System_4XX.c, 503 :: 		
0x143E	0xE0C3    B	L___Lib_System_4XX_InitialSetUpRCCRCC259
L___Lib_System_4XX_InitialSetUpRCCRCC246:
;__Lib_System_4XX.c, 504 :: 		
; Fosc_kHz start address is: 4 (R1)
; ulVOLTAGE_RANGE start address is: 0 (R0)
0x1440	0x2801    CMP	R0, #1
0x1442	0xF0408051  BNE	L___Lib_System_4XX_InitialSetUpRCCRCC260
; ulVOLTAGE_RANGE end address is: 0 (R0)
;__Lib_System_4XX.c, 505 :: 		
0x1446	0x4851    LDR	R0, [PC, #324]
0x1448	0x4281    CMP	R1, R0
0x144A	0xD906    BLS	L___Lib_System_4XX_InitialSetUpRCCRCC261
; Fosc_kHz end address is: 4 (R1)
;__Lib_System_4XX.c, 506 :: 		
0x144C	0x484E    LDR	R0, [PC, #312]
0x144E	0x6800    LDR	R0, [R0, #0]
0x1450	0xF0400107  ORR	R1, R0, #7
0x1454	0x484C    LDR	R0, [PC, #304]
0x1456	0x6001    STR	R1, [R0, #0]
0x1458	0xE045    B	L___Lib_System_4XX_InitialSetUpRCCRCC262
L___Lib_System_4XX_InitialSetUpRCCRCC261:
;__Lib_System_4XX.c, 507 :: 		
; Fosc_kHz start address is: 4 (R1)
